9.254409966310250368e+00 3.152649487147689999e+00
9.488218862390864317e+00 1.711980857974081838e+00
9.722027758471478265e+00 1.045231813542781829e+00
9.955836654552092213e+00 5.781032353103269239e-01
1.018964555063270616e+01 3.297068402096550166e-01
1.042345444671332011e+01 1.807688842924181916e-01
1.065726334279393406e+01 9.859697069684775217e-02
1.089107223887454801e+01 5.193752525814740451e-02
1.112488113495516195e+01 2.649856064974695155e-02
1.135869003103577590e+01 1.290138204114491156e-02
1.159249892711638985e+01 5.944834408581948192e-03
1.182630782319700380e+01 2.560207130547072392e-03
1.206011671927761775e+01 1.016951216230878134e-03
1.229392561535822992e+01 3.621105699243941508e-04
1.252773451143884387e+01 1.120930341470750455e-04
1.276154340751945782e+01 2.998601190644188048e-05
1.299535230360007176e+01 5.970912838437351129e-06
1.322916119968068571e+01 8.842846231708418495e-07
1.346297009576129966e+01 1.194979220501137620e-07
