9.280699860662846135e+00 3.247700971527024194e+00
9.567088545448648063e+00 1.684559063496706033e+00
9.853477230234451767e+00 8.887048745208881995e-01
1.013986591502025547e+01 4.785529484671434686e-01
1.042625459980605740e+01 2.597702128258665977e-01
1.071264328459186288e+01 1.390922750810415220e-01
1.099903196937766481e+01 7.331224232480382241e-02
1.128542065416346851e+01 3.800760523398057089e-02
1.157180933894927222e+01 1.929926206889746171e-02
1.185819802373507414e+01 9.510219804554550030e-03
1.214458670852087785e+01 4.479113389742920941e-03
1.243097539330668155e+01 1.992136720305214166e-03
1.271736407809248526e+01 8.140223989888405219e-04
1.300375276287828896e+01 2.988967663462509358e-04
1.329014144766409089e+01 9.224490196357157325e-05
1.357653013244989459e+01 2.232791006422781905e-05
1.386291881723569830e+01 3.957626936813998985e-06
1.414930750202150200e+01 4.780371074048193318e-07
1.443569618680730571e+01 3.251953111597390032e-08
