1.000000e+01 1.153682e+05 7.637245e+04 8.324412e+04 
1.032761e+01 1.141343e+05 7.555559e+04 8.235378e+04 
1.066596e+01 1.129135e+05 7.474745e+04 8.147295e+04 
1.101539e+01 1.117058e+05 7.394794e+04 8.060153e+04 
1.137627e+01 1.105109e+05 7.315697e+04 7.973941e+04 
1.174898e+01 1.093289e+05 7.237444e+04 7.888650e+04 
1.213389e+01 1.081594e+05 7.160027e+04 7.804270e+04 
1.253141e+01 1.070025e+05 7.083437e+04 7.720791e+04 
1.294196e+01 1.058579e+05 7.007665e+04 7.638203e+04 
1.336596e+01 1.047255e+05 6.932702e+04 7.556498e+04 
1.380384e+01 1.036052e+05 6.858540e+04 7.475665e+04 
1.425608e+01 1.024969e+05 6.785169e+04 7.395695e+04 
1.472313e+01 1.014004e+05 6.712582e+04 7.316579e+04 
1.520548e+01 1.003156e+05 6.640770e+04 7.238308e+04 
1.570363e+01 9.924237e+04 6.569725e+04 7.160872e+04 
1.621810e+01 9.818062e+04 6.499438e+04 7.084264e+04 
1.674943e+01 9.713022e+04 6.429902e+04 7.008473e+04 
1.729816e+01 9.609102e+04 6.361108e+04 6.933492e+04 
1.786488e+01 9.506293e+04 6.293048e+04 6.859311e+04 
1.845015e+01 9.404581e+04 6.225716e+04 6.785922e+04 
1.905461e+01 9.303954e+04 6.159102e+04 6.713317e+04 
1.967886e+01 9.204403e+04 6.093199e+04 6.641487e+04 
2.032357e+01 9.105913e+04 6.028000e+04 6.570424e+04 
2.098940e+01 9.008476e+04 5.963497e+04 6.500119e+04 
2.167704e+01 8.912078e+04 5.899682e+04 6.430565e+04 
2.238721e+01 8.816710e+04 5.836549e+04 6.361754e+04 
2.312065e+01 8.722359e+04 5.774089e+04 6.293677e+04 
2.387811e+01 8.629016e+04 5.712297e+04 6.226327e+04 
2.466039e+01 8.536669e+04 5.651163e+04 6.159695e+04 
2.546830e+01 8.445307e+04 5.590683e+04 6.093775e+04 
2.630268e+01 8.354921e+04 5.530848e+04 6.028559e+04 
2.716439e+01 8.265500e+04 5.471651e+04 5.964038e+04 
2.805434e+01 8.177033e+04 5.413086e+04 5.900207e+04 
2.897344e+01 8.089510e+04 5.355147e+04 5.837056e+04 
2.992265e+01 8.002921e+04 5.297825e+04 5.774579e+04 
3.090295e+01 7.917256e+04 5.241115e+04 5.712770e+04 
3.191538e+01 7.832505e+04 5.185011e+04 5.651620e+04 
3.296097e+01 7.748659e+04 5.129505e+04 5.591122e+04 
3.404082e+01 7.665707e+04 5.074592e+04 5.531270e+04 
3.515604e+01 7.583641e+04 5.020264e+04 5.472057e+04 
3.630781e+01 7.502450e+04 4.966516e+04 5.413475e+04 
3.749730e+01 7.422125e+04 4.913341e+04 5.355519e+04 
3.872576e+01 7.342658e+04 4.860734e+04 5.298181e+04 
3.999447e+01 7.264038e+04 4.808688e+04 5.241454e+04 
4.130475e+01 7.186257e+04 4.757198e+04 5.185333e+04 
4.265795e+01 7.109306e+04 4.706256e+04 5.129811e+04 
4.405549e+01 7.033175e+04 4.655858e+04 5.074881e+04 
4.549881e+01 6.957857e+04 4.605998e+04 5.020537e+04 
4.698941e+01 6.883342e+04 4.556669e+04 4.966772e+04 
4.852885e+01 6.809622e+04 4.507867e+04 4.913581e+04 
5.011872e+01 6.736688e+04 4.459585e+04 4.860958e+04 
5.176068e+01 6.664532e+04 4.411818e+04 4.808895e+04 
5.345644e+01 6.593145e+04 4.364560e+04 4.757388e+04 
5.520774e+01 6.522520e+04 4.317807e+04 4.706431e+04 
5.701643e+01 6.452648e+04 4.271552e+04 4.656016e+04 
5.888437e+01 6.383521e+04 4.225790e+04 4.606140e+04 
6.081350e+01 6.315131e+04 4.180516e+04 4.556795e+04 
6.280584e+01 6.247470e+04 4.135724e+04 4.507976e+04 
6.486344e+01 6.180531e+04 4.091411e+04 4.459678e+04 
6.698846e+01 6.114305e+04 4.047569e+04 4.411895e+04 
6.918310e+01 6.048785e+04 4.004195e+04 4.364621e+04 
7.144963e+01 5.983964e+04 3.961284e+04 4.317851e+04 
7.379042e+01 5.919834e+04 3.918830e+04 4.271580e+04 
7.620790e+01 5.856387e+04 3.876828e+04 4.225802e+04 
7.870458e+01 5.793616e+04 3.835274e+04 4.180512e+04 
8.128305e+01 5.731514e+04 3.794163e+04 4.135704e+04 
8.394600e+01 5.670074e+04 3.753489e+04 4.091374e+04 
8.669619e+01 5.609289e+04 3.713250e+04 4.047517e+04 
8.953648e+01 5.549152e+04 3.673439e+04 4.004127e+04 
9.246982e+01 5.489655e+04 3.634052e+04 3.961199e+04 
9.549926e+01 5.430792e+04 3.595085e+04 3.918728e+04 
9.862795e+01 5.372556e+04 3.556533e+04 3.876710e+04 
1.018591e+02 5.314940e+04 3.518391e+04 3.835140e+04 
1.051962e+02 5.257939e+04 3.480656e+04 3.794013e+04 
1.086426e+02 5.201544e+04 3.443323e+04 3.753323e+04 
1.122018e+02 5.145750e+04 3.406387e+04 3.713067e+04 
1.158777e+02 5.090550e+04 3.369844e+04 3.673240e+04 
1.196741e+02 5.035937e+04 3.333691e+04 3.633837e+04 
1.235947e+02 4.981907e+04 3.297923e+04 3.594853e+04 
1.276439e+02 4.928451e+04 3.262535e+04 3.556284e+04 
1.318257e+02 4.875565e+04 3.227524e+04 3.518127e+04 
1.361445e+02 4.823241e+04 3.192886e+04 3.480375e+04 
1.406048e+02 4.771475e+04 3.158617e+04 3.443025e+04 
