1.000000e+01 5.266856e+04 4.776500e+04 5.477758e+04 
1.032761e+01 5.210532e+04 4.725416e+04 5.419172e+04 
1.066596e+01 5.154810e+04 4.674878e+04 5.361212e+04 
1.101539e+01 5.099682e+04 4.624880e+04 5.303871e+04 
1.137627e+01 5.045144e+04 4.575416e+04 5.247142e+04 
1.174898e+01 4.991189e+04 4.526480e+04 5.191019e+04 
1.213389e+01 4.937809e+04 4.478067e+04 5.135495e+04 
1.253141e+01 4.885000e+04 4.430171e+04 5.080565e+04 
1.294196e+01 4.832755e+04 4.382786e+04 5.026221e+04 
1.336596e+01 4.781067e+04 4.335907e+04 4.972457e+04 
1.380384e+01 4.729932e+04 4.289529e+04 4.919268e+04 
1.425608e+01 4.679343e+04 4.243647e+04 4.866646e+04 
1.472313e+01 4.629295e+04 4.198254e+04 4.814587e+04 
1.520548e+01 4.579780e+04 4.153346e+04 4.763083e+04 
1.570363e+01 4.530795e+04 4.108918e+04 4.712129e+04 
1.621810e+01 4.482333e+04 4.064964e+04 4.661720e+04 
1.674943e+01 4.434388e+04 4.021479e+04 4.611848e+04 
1.729816e+01 4.386955e+04 3.978459e+04 4.562509e+04 
1.786488e+01 4.340029e+04 3.935898e+04 4.513697e+04 
1.845015e+01 4.293604e+04 3.893792e+04 4.465406e+04 
1.905461e+01 4.247675e+04 3.852135e+04 4.417631e+04 
1.967886e+01 4.202236e+04 3.810923e+04 4.370366e+04 
2.032357e+01 4.157282e+04 3.770151e+04 4.323606e+04 
2.098940e+01 4.112809e+04 3.729814e+04 4.277344e+04 
2.167704e+01 4.068810e+04 3.689908e+04 4.231577e+04 
2.238721e+01 4.025281e+04 3.650428e+04 4.186298e+04 
2.312065e+01 3.982217e+04 3.611370e+04 4.141502e+04 
2.387811e+01 3.939613e+04 3.572728e+04 4.097185e+04 
2.466039e+01 3.897463e+04 3.534499e+04 4.053341e+04 
2.546830e+01 3.855764e+04 3.496678e+04 4.009965e+04 
2.630268e+01 3.814510e+04 3.459261e+04 3.967052e+04 
2.716439e+01 3.773696e+04 3.422243e+04 3.924596e+04 
2.805434e+01 3.733318e+04 3.385621e+04 3.882595e+04 
2.897344e+01 3.693371e+04 3.349389e+04 3.841041e+04 
2.992265e+01 3.653851e+04 3.313544e+04 3.799931e+04 
3.090295e+01 3.614752e+04 3.278082e+04 3.759259e+04 
3.191538e+01 3.576071e+04 3.242998e+04 3.719022e+04 
3.296097e+01 3.537802e+04 3.208289e+04 3.679214e+04 
3.404082e+01 3.499942e+04 3.173950e+04 3.639831e+04 
3.515604e+01 3.462487e+04 3.139978e+04 3.600868e+04 
3.630781e+01 3.425431e+04 3.106368e+04 3.562321e+04 
3.749730e+01 3.388770e+04 3.073117e+04 3.524185e+04 
3.872576e+01 3.352501e+04 3.040220e+04 3.486457e+04 
3.999447e+01 3.316619e+04 3.007675e+04 3.449130e+04 
4.130475e+01 3.281120e+04 2.975477e+04 3.412202e+04 
4.265795e+01 3.246000e+04 2.943623e+04 3.375668e+04 
4.405549e+01 3.211255e+04 2.912108e+04 3.339524e+04 
4.549881e+01 3.176880e+04 2.880930e+04 3.303765e+04 
4.698941e+01 3.142872e+04 2.850084e+04 3.268388e+04 
4.852885e+01 3.109227e+04 2.819567e+04 3.233388e+04 
5.011872e+01 3.075941e+04 2.789376e+04 3.198762e+04 
5.176068e+01 3.043010e+04 2.759507e+04 3.164505e+04 
5.345644e+01 3.010431e+04 2.729957e+04 3.130613e+04 
5.520774e+01 2.978199e+04 2.700722e+04 3.097083e+04 
5.701643e+01 2.946311e+04 2.671799e+04 3.063910e+04 
5.888437e+01 2.914764e+04 2.643184e+04 3.031092e+04 
6.081350e+01 2.883552e+04 2.614874e+04 2.998623e+04 
6.280584e+01 2.852674e+04 2.586867e+04 2.966500e+04 
6.486344e+01 2.822125e+04 2.559158e+04 2.934720e+04 
6.698846e+01 2.791902e+04 2.531744e+04 2.903279e+04 
6.918310e+01 2.762002e+04 2.504623e+04 2.872173e+04 
7.144963e+01 2.732420e+04 2.477791e+04 2.841398e+04 
7.379042e+01 2.703154e+04 2.451245e+04 2.810952e+04 
7.620790e+01 2.674200e+04 2.424982e+04 2.780830e+04 
7.870458e+01 2.645554e+04 2.399000e+04 2.751030e+04 
8.128305e+01 2.617215e+04 2.373294e+04 2.721547e+04 
8.394600e+01 2.589177e+04 2.347862e+04 2.692378e+04 
8.669619e+01 2.561438e+04 2.322701e+04 2.663520e+04 
8.953648e+01 2.533995e+04 2.297809e+04 2.634970e+04 
9.246982e+01 2.506845e+04 2.273182e+04 2.606724e+04 
9.549926e+01 2.479984e+04 2.248817e+04 2.578779e+04 
9.862795e+01 2.453409e+04 2.224712e+04 2.551131e+04 
